date,predicted_gold_Price,actual_gold_Price
2021-10-29,47903.668,47502.0
2021-10-27,47893.38,47804.0
2021-10-28,47867.855,47777.0
2021-10-29,47874.4,47502.0
2021-11-01,48115.62,47692.0
2021-11-02,48152.1,47683.0
2021-10-28,47915.383,47777.0
2021-10-29,47893.668,47502.0
2021-11-01,48048.78,47692.0
2021-11-02,48053.184,47683.0
2021-11-03,48029.844,46961.0
2021-10-29,47881.504,47502.0
2021-11-01,47962.656,47692.0
2021-11-02,47931.785,47683.0
2021-11-03,47888.707,46961.0
2021-11-04,47938.883,47559.0
2021-11-01,47698.793,47692.0
2021-11-02,47648.35,47683.0
2021-11-03,47584.504,46961.0
2021-11-04,47604.5,47559.0
2021-11-05,47698.773,47959.0
2021-11-03,47802.613,46961.0
2021-11-04,47828.91,47559.0
2021-11-05,47900.25,47959.0
2021-11-08,48118.875,48025.0
2021-11-09,48194.94,48263.0
2021-11-04,47099.688,47559.0
2021-11-05,47152.867,47959.0
2021-11-08,47278.664,48025.0
2021-11-09,47317.348,48263.0
2021-11-10,47336.656,48857.0
2021-11-05,47655.1,47959.0
2021-11-08,47968.39,48025.0
2021-11-09,48071.668,48263.0
2021-11-10,48085.64,48857.0
2021-11-11,48153.277,49208.0
2021-11-08,48495.65,48025.0
2021-11-09,48526.695,48263.0
2021-11-10,48496.086,48857.0
2021-11-11,48498.945,49208.0
2021-11-12,48477.113,49277.0
2021-11-10,48521.363,48857.0
2021-11-11,48576.977,49208.0
2021-11-12,48621.2,49277.0
2021-11-15,48658.707,49269.0
2021-11-16,48636.562,49038.0
2021-11-11,48870.535,49208.0
2021-11-12,48923.113,49277.0
2021-11-15,49022.445,49269.0
2021-11-16,49030.453,49038.0
2021-11-17,49014.332,49262.0
2021-11-12,49204.65,49277.0
2021-11-15,49332.793,49269.0
2021-11-16,49355.08,49038.0
2021-11-17,49346.61,49262.0
2021-11-18,49352.42,49047.0
2021-11-15,49509.38,49269.0
2021-11-16,49546.113,49038.0
2021-11-17,49541.547,49262.0
2021-11-18,49553.594,49047.0
2021-11-19,49480.027,48829.0
2021-11-17,49063.76,49262.0
2021-11-18,48984.113,49047.0
2021-11-19,48892.56,48829.0
2021-11-22,48641.14,47963.0
2021-11-23,48488.5,47460.0
2021-11-18,49105.633,49047.0
2021-11-19,48996.668,48829.0
2021-11-22,48850.527,47963.0
2021-11-23,48736.613,47460.0
2021-11-24,48632.41,47469.0
2021-11-19,48969.07,48829.0
2021-11-22,48834.434,47963.0
2021-11-23,48734.312,47460.0
2021-11-24,48639.62,47469.0
2021-11-25,48554.473,47444.0
2021-11-22,48738.996,47963.0
2021-11-23,48656.594,47460.0
2021-11-24,48581.12,47469.0
2021-11-25,48519.023,47444.0
2021-11-26,48349.625,47610.0
2021-11-24,47775.035,47469.0
2021-11-25,47862.543,47444.0
2021-11-26,47876.61,47610.0
2021-11-29,47915.043,47613.0
2021-11-30,47885.445,47439.0
2021-11-25,47739.215,47444.0
2021-11-26,47750.96,47610.0
2021-11-29,47832.055,47613.0
2021-11-30,47815.805,47439.0
2021-12-01,47787.9,47525.0
2021-11-26,47652.363,47610.0
2021-11-29,47746.96,47613.0
2021-11-30,47747.027,47439.0
2021-12-01,47734.953,47525.0
2021-12-02,47713.83,47307.0
2021-11-29,47843.445,47613.0
2021-11-30,47855.516,47439.0
2021-12-01,47857.59,47525.0
2021-12-02,47850.51,47307.0
2021-12-03,47828.754,47425.0
2021-12-01,47675.094,47525.0
2021-12-02,47698.48,47307.0
2021-12-03,47718.633,47425.0
2021-12-06,47717.96,47787.0
2021-12-07,47726.676,47922.0
2021-12-02,47731.207,47307.0
2021-12-03,47751.754,47425.0
2021-12-06,47793.26,47787.0
2021-12-07,47818.54,47922.0
2021-12-08,47829.383,47900.0
2021-12-03,47555.36,47425.0
2021-12-06,47612.504,47787.0
2021-12-07,47642.727,47922.0
2021-12-08,47660.582,47900.0
2021-12-09,47654.52,47802.0
2021-12-06,47651.55,47787.0
2021-12-07,47695.047,47922.0
2021-12-08,47728.668,47900.0
2021-12-09,47742.625,47802.0
2021-12-10,47765.125,47993.0
2021-12-08,48052.504,47900.0
2021-12-09,48059.707,47802.0
2021-12-10,48114.957,47993.0
2021-12-13,48233.67,48106.0
2021-12-14,48223.742,47895.0
2021-12-09,48039.066,47802.0
2021-12-10,48072.2,47993.0
2021-12-13,48203.21,48106.0
2021-12-14,48200.82,47895.0
2021-12-15,48199.89,47900.0
2021-12-10,47993.906,47993.0
2021-12-13,48121.902,48106.0
2021-12-14,48128.633,47895.0
2021-12-15,48136.72,47900.0
2021-12-16,48190.746,48407.0
2021-12-13,48150.523,48106.0
2021-12-14,48163.29,47895.0
2021-12-15,48179.496,47900.0
2021-12-16,48253.277,48407.0
2021-12-17,48250.832,48467.0
2021-12-15,47859.477,47900.0
2021-12-16,47917.938,48407.0
2021-12-17,47939.47,48467.0
2021-12-20,47916.12,48130.0
2021-12-21,47909.99,47933.0
2021-12-16,47861.76,48407.0
2021-12-17,47872.5,48467.0
2021-12-20,47879.016,48130.0
2021-12-21,47879.92,47933.0
2021-12-22,47872.734,48026.0
2021-12-17,48247.79,48467.0
2021-12-20,48234.504,48130.0
2021-12-21,48274.44,47933.0
2021-12-22,48303.805,48026.0
2021-12-23,48312.164,48012.0
2021-12-20,48295.55,48130.0
2021-12-21,48334.36,47933.0
2021-12-22,48368.91,48026.0
2021-12-23,48394.68,48012.0
2021-12-24,48402.273,47982.0
2021-12-22,47918.883,48026.0
2021-12-23,47889.266,48012.0
2021-12-24,47856.4,47982.0
2021-12-27,47766.09,47933.0
2021-12-28,47742.258,47888.0
2021-12-23,47932.082,48012.0
2021-12-24,47907.395,47982.0
2021-12-27,47842.008,47933.0
2021-12-28,47822.84,47888.0
2021-12-29,47789.242,47673.0
2021-12-24,47906.28,47982.0
2021-12-27,47872.844,47933.0
2021-12-28,47861.87,47888.0
2021-12-29,47833.707,47673.0
2021-12-30,47821.402,47746.0
2021-12-27,47875.145,47933.0
2021-12-28,47873.26,47888.0
2021-12-29,47852.58,47673.0
2021-12-30,47845.414,47746.0
2021-12-31,47808.758,47994.0
2021-12-29,47828.953,47673.0
2021-12-30,47834.977,47746.0
2021-12-31,47835.047,47994.0
2022-01-03,47784.918,47473.0
2022-01-04,47797.29,47763.0
2021-12-30,47698.633,47746.0
2021-12-31,47701.207,47994.0
2022-01-03,47685.32,47473.0
2022-01-04,47681.598,47763.0
2022-01-05,47676.438,47974.0
2021-12-31,47733.098,47994.0
2022-01-03,47725.61,47473.0
2022-01-04,47728.715,47763.0
2022-01-05,47727.676,47974.0
2022-01-06,47707.016,47499.0
2022-01-03,47867.62,47473.0
2022-01-04,47884.43,47763.0
2022-01-05,47910.082,47974.0
2022-01-06,47923.76,47499.0
2022-01-07,47968.156,47481.0
2022-01-05,47696.457,47974.0
2022-01-06,47694.637,47499.0
2022-01-07,47711.727,47481.0
2022-01-10,47706.2,47471.0
2022-01-11,47739.676,47694.0
2022-01-06,47868.72,47499.0
2022-01-07,47877.94,47481.0
2022-01-10,47944.074,47471.0
2022-01-11,48042.844,47694.0
2022-01-12,48130.05,47802.0
2022-01-07,47486.58,47481.0
2022-01-10,47491.117,47471.0
2022-01-11,47503.09,47694.0
2022-01-12,47524.445,47802.0
2022-01-13,47547.566,47759.0
2022-01-10,47433.96,47471.0
2022-01-11,47442.133,47694.0
2022-01-12,47454.42,47802.0
2022-01-13,47476.188,47759.0
2022-01-14,47486.746,47803.0
2022-01-12,47627.62,47802.0
2022-01-13,47636.6,47759.0
2022-01-14,47654.64,47803.0
2022-01-17,47734.777,47908.0
2022-01-18,47814.168,47926.0
2022-01-13,47756.543,47759.0
2022-01-14,47766.03,47803.0
2022-01-17,47966.645,47908.0
2022-01-18,48159.44,47926.0
2022-01-19,48354.3,48368.0
2022-01-14,47788.934,47803.0
2022-01-17,47917.023,47908.0
2022-01-18,48067.184,47926.0
2022-01-19,48258.94,48368.0
2022-01-20,48404.047,48372.0
2022-01-17,47920.383,47908.0
2022-01-18,48046.78,47926.0
2022-01-19,48219.22,48368.0
2022-01-20,48369.84,48372.0
2022-01-21,48449.684,48243.0
2022-01-19,48007.86,48368.0
2022-01-20,48114.94,48372.0
2022-01-21,48195.42,48243.0
2022-01-24,48329.582,48537.0
2022-01-25,48350.645,48836.0
2022-01-20,48301.742,48372.0
2022-01-21,48405.324,48243.0
2022-01-24,48498.016,48537.0
2022-01-25,48503.1,48836.0
2022-01-26,48490.445,48405.0
2022-01-21,48444.41,48243.0
2022-01-24,48587.555,48537.0
2022-01-25,48593.82,48836.0
2022-01-26,48579.04,48405.0
2022-01-27,48542.62,47974.0
2022-01-24,48534.03,48537.0
2022-01-25,48579.227,48836.0
2022-01-26,48581.363,48405.0
2022-01-27,48546.414,47974.0
2022-01-28,48505.01,47652.0
2022-01-26,48652.914,48405.0
2022-01-27,48665.797,47974.0
2022-01-28,48710.305,47652.0
2022-01-31,48883.28,47840.0
2022-02-01,48858.098,47966.0
2022-01-27,48536.785,47974.0
2022-01-28,48520.46,47652.0
2022-01-31,48661.71,47840.0
2022-02-01,48714.016,47966.0
2022-02-02,48703.703,48049.0
2022-01-28,48019.656,47652.0
2022-01-31,47970.58,47840.0
2022-02-01,47996.496,47966.0
2022-02-02,48012.562,48049.0
2022-02-03,48087.28,47884.0
2022-01-31,47714.617,47840.0
2022-02-01,47727.227,47966.0
2022-02-02,47729.082,48049.0
2022-02-03,47734.66,47884.0
2022-02-04,47735.496,48081.0
2022-02-02,47935.977,48049.0
2022-02-03,47940.723,47884.0
2022-02-04,47981.414,48081.0
2022-02-07,48133.434,48168.0
2022-02-08,48129.836,48345.0
2022-02-03,48061.094,47884.0
2022-02-04,48103.055,48081.0
2022-02-07,48365.887,48168.0
2022-02-08,48380.047,48345.0
2022-02-09,48413.906,48575.0
2022-02-04,47929.695,48081.0
2022-02-07,48046.83,48168.0
2022-02-08,48082.08,48345.0
2022-02-09,48147.29,48575.0
2022-02-10,48206.773,48867.0
2022-02-07,48315.85,48168.0
2022-02-08,48390.277,48345.0
2022-02-09,48470.69,48575.0
2022-02-10,48521.28,48867.0
2022-02-11,48552.938,49024.0
2022-02-09,48557.324,48575.0
2022-02-10,48690.67,48867.0
2022-02-11,48784.1,49024.0
2022-02-14,48874.03,49827.0
2022-02-15,48834.527,49332.0
2022-02-10,48777.617,48867.0
2022-02-11,48902.89,49024.0
2022-02-14,49001.52,49827.0
2022-02-15,48959.316,49332.0
2022-02-16,48950.445,49546.0
2022-02-11,49040.24,49024.0
2022-02-14,49193.11,49827.0
2022-02-15,49150.19,49332.0
2022-02-16,49137.23,49546.0
2022-02-17,49114.656,50277.0
2022-02-14,49361.97,49827.0
2022-02-15,49331.39,49332.0
2022-02-16,49318.7,49546.0
2022-02-17,49291.24,50277.0
2022-02-18,49264.78,50034.0
2022-02-16,49653.2,49546.0
2022-02-17,49662.562,50277.0
2022-02-18,49721.8,50034.0
2022-02-21,49963.67,49998.0
2022-02-22,49953.723,50186.0
2022-02-17,49677.375,50277.0
2022-02-18,49675.473,50034.0
2022-02-21,49985.105,49998.0
2022-02-22,50071.625,50186.0
2022-02-23,50093.23,50226.0
2022-02-18,50005.242,50034.0
2022-02-21,50229.984,49998.0
2022-02-22,50392.07,50186.0
2022-02-23,50531.094,50226.0
2022-02-24,50627.95,51403.0
2022-02-21,50105.727,49998.0
2022-02-22,50207.79,50186.0
2022-02-23,50371.96,50226.0
2022-02-24,50604.15,51403.0
2022-02-25,50664.082,50039.0
2022-02-23,50154.82,50226.0
2022-02-24,50173.09,51403.0
2022-02-25,50113.918,50039.0
2022-02-28,50447.98,50530.0
2022-03-01,50760.113,51565.0
2022-02-24,50255.465,51403.0
2022-02-25,50152.68,50039.0
2022-02-28,50342.945,50530.0
2022-03-01,50668.375,51565.0
2022-03-02,50951.438,51133.0
2022-02-25,50607.652,50039.0
2022-02-28,50807.57,50530.0
2022-03-01,51116.688,51565.0
2022-03-02,51578.965,51133.0
2022-03-03,51815.83,51569.0
2022-02-28,50337.41,50530.0
2022-03-01,50577.5,51565.0
2022-03-02,50919.316,51133.0
2022-03-03,51090.637,51569.0
2022-03-04,51192.05,52274.0
2022-03-02,51449.39,51133.0
2022-03-03,51632.11,51569.0
2022-03-04,52022.89,52274.0
2022-03-07,52707.84,53461.0
2022-03-08,52637.723,54146.0
2022-03-03,51560.055,51569.0
2022-03-04,51781.707,52274.0
2022-03-07,52501.74,53461.0
2022-03-08,52442.047,54146.0
2022-03-09,52450.918,52724.0
2022-03-04,52019.652,52274.0
2022-03-07,52817.047,53461.0
2022-03-08,52872.176,54146.0
2022-03-09,52919.81,52724.0
2022-03-10,52883.758,53183.0
2022-03-07,52985.91,53461.0
2022-03-08,53271.492,54146.0
2022-03-09,53453.42,52724.0
2022-03-10,53460.34,53183.0
2022-03-11,53350.465,52828.0
2022-03-09,53296.16,52724.0
2022-03-10,53193.684,53183.0
2022-03-11,53202.19,52828.0
2022-03-14,53733.668,52238.0
2022-03-15,53689.33,51522.0
2022-03-10,53108.69,53183.0
2022-03-11,52927.19,52828.0
2022-03-14,52892.375,52238.0
2022-03-15,52743.82,51522.0
2022-03-16,52644.87,51105.0
2022-03-11,53040.145,52828.0
2022-03-14,52755.37,52238.0
2022-03-15,52549.58,51522.0
2022-03-16,52419.652,51105.0
2022-03-17,52729.684,51597.0
2022-03-14,52339.195,52238.0
2022-03-15,52075.36,51522.0
2022-03-16,51878.844,51105.0
2022-03-17,52000.137,51597.0
2022-03-18,51917.61,51383.0
2022-03-16,51585.92,51105.0
2022-03-17,51635.93,51597.0
2022-03-18,51603.996,51383.0
2022-03-21,51625.273,51546.0
2022-03-22,51542.77,51219.0
2022-03-17,51448.023,51597.0
2022-03-18,51431.605,51383.0
2022-03-21,51546.676,51546.0
2022-03-22,51483.53,51219.0
2022-03-23,51450.81,51580.0
2022-03-18,51709.62,51383.0
2022-03-21,51876.016,51546.0
2022-03-22,51837.98,51219.0
2022-03-23,51823.832,51580.0
2022-03-24,51823.137,51841.0
2022-03-21,51758.098,51546.0
2022-03-22,51736.14,51219.0
2022-03-23,51731.84,51580.0
2022-03-24,51734.0,51841.0
2022-03-25,51665.25,51687.0
2022-03-23,51646.32,51580.0
2022-03-24,51661.875,51841.0
2022-03-25,51671.027,51687.0
2022-03-28,51580.04,51442.0
2022-03-29,51504.574,50730.0
2022-03-24,51890.92,51841.0
2022-03-25,51884.37,51687.0
2022-03-28,51884.195,51442.0
2022-03-29,51832.67,50730.0
2022-03-30,51855.11,51042.0
2022-03-25,52067.66,51687.0
2022-03-28,52103.184,51442.0
2022-03-29,52073.86,50730.0
2022-03-30,52113.176,51042.0
2022-03-31,52054.785,51633.0
2022-03-28,51999.53,51442.0
2022-03-29,51994.22,50730.0
2022-03-30,52047.844,51042.0
2022-03-31,52013.008,51633.0
2022-04-01,51982.3,51264.0
2022-03-30,51080.52,51042.0
2022-03-31,51083.875,51633.0
2022-04-01,51114.69,51264.0
2022-04-04,51224.24,51229.0
2022-04-05,51233.664,51619.0
2022-03-31,51231.12,51633.0
2022-04-01,51249.027,51264.0
2022-04-04,51390.85,51229.0
2022-04-05,51409.094,51619.0
2022-04-06,51396.8,51433.0
2022-04-01,51689.957,51264.0
2022-04-04,51909.746,51229.0
2022-04-05,51962.82,51619.0
2022-04-06,51975.363,51433.0
2022-04-07,52035.113,51681.0
2022-04-04,51647.895,51229.0
2022-04-05,51704.34,51619.0
2022-04-06,51730.93,51433.0
2022-04-07,51793.36,51681.0
2022-04-08,51818.55,51854.0
2022-04-06,51838.98,51433.0
2022-04-07,51893.137,51681.0
2022-04-08,51981.754,51854.0
2022-04-11,52343.89,51985.0
2022-04-12,52780.473,52656.0
2022-04-07,51734.11,51681.0
2022-04-08,51755.89,51854.0
2022-04-11,52066.926,51985.0
2022-04-12,52498.953,52656.0
2022-04-13,52740.14,52871.0
2022-04-08,51879.637,51854.0
2022-04-11,52177.86,51985.0
2022-04-12,52594.402,52656.0
2022-04-13,52794.67,52871.0
2022-04-14,52832.004,52793.0
2022-04-11,52716.973,51985.0
2022-04-12,52944.363,52656.0
2022-04-13,53016.24,52871.0
2022-04-14,53015.258,52793.0
2022-04-15,52998.85,52870.75
2022-04-13,52652.242,52871.0
2022-04-14,52718.87,52793.0
2022-04-15,52758.875,52870.75
2022-04-18,52624.004,53104.0
2022-04-19,52573.074,52603.0
2022-04-14,52847.34,52793.0
2022-04-15,52894.46,52870.75
2022-04-18,52788.094,53104.0
2022-04-19,52727.938,52603.0
2022-04-20,52686.254,52499.0
2022-04-15,53004.05,52870.75
2022-04-18,52972.594,53104.0
2022-04-19,52909.43,52603.0
2022-04-20,52858.047,52499.0
2022-04-21,52746.965,52356.0
2022-04-18,53086.523,53104.0
2022-04-19,53061.125,52603.0
2022-04-20,53018.727,52499.0
2022-04-21,52900.35,52356.0
2022-04-22,52783.883,52250.0
2022-04-20,52696.9,52499.0
2022-04-21,52520.066,52356.0
2022-04-22,52372.81,52250.0
2022-04-25,52043.832,51462.0
2022-04-26,52023.42,51655.0
2022-04-21,52371.56,52356.0
2022-04-22,52202.22,52250.0
2022-04-25,51917.914,51462.0
2022-04-26,51888.566,51655.0
2022-04-27,51835.844,51357.0
2022-04-22,52169.473,52250.0
2022-04-25,51917.85,51462.0
2022-04-26,51891.96,51655.0
2022-04-27,51844.59,51357.0
2022-04-28,51789.426,51391.0
2022-04-25,51934.55,51462.0
2022-04-26,51915.23,51655.0
2022-04-27,51874.582,51357.0
2022-04-28,51823.69,51391.0
2022-04-29,51805.664,51809.0
2022-04-27,51752.773,51357.0
2022-04-28,51715.68,51391.0
2022-04-29,51721.215,51809.0
2022-05-02,51647.2,50831.0
2022-05-03,51617.72,51022.0
2022-04-28,51564.508,51391.0
2022-04-29,51555.883,51809.0
2022-05-02,51509.125,50831.0
2022-05-03,51493.25,51022.0
2022-05-04,51476.246,50836.0
2022-04-29,51563.664,51809.0
2022-05-02,51518.867,50831.0
2022-05-03,51512.75,51022.0
2022-05-04,51504.137,50836.0
2022-05-05,51501.992,51653.0
2022-05-02,51782.13,50831.0
2022-05-03,51783.32,51022.0
2022-05-04,51766.164,50836.0
2022-05-05,51761.13,51653.0
2022-05-06,51754.496,51381.0
2022-05-04,51171.957,50836.0
2022-05-05,51211.637,51653.0
2022-05-06,51251.0,51381.0
2022-05-09,51183.1,51026.0
2022-05-10,51109.574,50662.0
2022-05-05,51095.4,51653.0
2022-05-06,51120.97,51381.0
2022-05-09,51073.395,51026.0
2022-05-10,51003.43,50662.0
2022-05-11,51029.8,50862.0
2022-05-06,51547.824,51381.0
2022-05-09,51452.883,51026.0
2022-05-10,51386.87,50662.0
2022-05-11,51424.555,50862.0
2022-05-12,51360.59,50249.0
2022-05-09,51392.6,51026.0
2022-05-10,51324.44,50662.0
2022-05-11,51354.957,50862.0
2022-05-12,51297.402,50249.0
2022-05-13,51426.28,49944.0
2022-05-11,50830.22,50862.0
2022-05-12,50788.99,50249.0
2022-05-13,50934.062,49944.0
2022-05-16,51019.395,50291.0
2022-05-17,51015.387,50237.0
2022-05-12,50949.715,50249.0
2022-05-13,51041.48,49944.0
2022-05-16,51103.074,50291.0
2022-05-17,51092.805,50237.0
2022-05-18,51044.168,50235.0
2022-05-13,50566.836,49944.0
2022-05-16,50683.332,50291.0
2022-05-17,50698.395,50237.0
2022-05-18,50671.613,50235.0
2022-05-19,50734.63,50579.0
2022-05-16,50360.004,50291.0
2022-05-17,50397.492,50237.0
2022-05-18,50392.1,50235.0
2022-05-19,50471.555,50579.0
2022-05-20,50482.832,50842.0
2022-05-18,50463.113,50235.0
2022-05-19,50442.535,50579.0
2022-05-20,50415.42,50842.0
2022-05-23,50360.637,50934.0
2022-05-24,50368.77,51146.0
2022-05-19,50453.484,50579.0
2022-05-20,50396.016,50842.0
2022-05-23,50334.066,50934.0
2022-05-24,50340.473,51146.0
2022-05-25,50302.973,50815.0
2022-05-20,50666.242,50842.0
2022-05-23,50563.504,50934.0
2022-05-24,50578.953,51146.0
2022-05-25,50544.73,50815.0
2022-05-26,50559.9,50858.0
2022-05-23,50950.004,50934.0
2022-05-24,51018.83,51146.0
2022-05-25,51031.496,50815.0
2022-05-26,51083.242,50858.0
2022-05-27,51122.54,50961.0
2022-05-25,51332.36,50815.0
2022-05-26,51388.195,50858.0
2022-05-27,51465.35,50961.0
2022-05-30,51506.15,50908.0
2022-05-31,51452.277,50924.0
2022-05-26,51106.777,50858.0
2022-05-27,51146.7,50961.0
2022-05-30,51235.246,50908.0
2022-05-31,51207.72,50924.0
2022-06-01,51228.82,50504.0
2022-05-27,51117.785,50961.0
2022-05-30,51216.715,50908.0
2022-05-31,51204.664,50924.0
2022-06-01,51235.5,50504.0
2022-06-02,51257.414,51078.0
2022-05-30,51290.742,50908.0
2022-05-31,51291.95,50924.0
2022-06-01,51332.695,50504.0
2022-06-02,51354.418,51078.0
2022-06-03,51298.98,51287.0
2022-06-01,51080.387,50504.0
2022-06-02,51147.492,51078.0
2022-06-03,51157.83,51287.0
2022-06-06,51131.32,50871.0
2022-06-07,51088.28,50929.0
2022-06-02,50778.305,51078.0
2022-06-03,50769.133,51287.0
2022-06-06,50823.863,50871.0
2022-06-07,50817.8,50929.0
2022-06-08,50789.45,51036.0
2022-06-03,51163.938,51287.0
2022-06-06,51215.582,50871.0
2022-06-07,51177.75,50929.0
2022-06-08,51131.395,51036.0
2022-06-09,51069.473,50971.0
2022-06-06,51385.746,50871.0
2022-06-07,51334.445,50929.0
2022-06-08,51279.152,51036.0
2022-06-09,51208.17,50971.0
2022-06-10,51165.586,51645.0
2022-06-08,51009.004,51036.0
2022-06-09,50974.63,50971.0
2022-06-10,50974.324,51645.0
2022-06-13,50882.29,50682.0
2022-06-14,50820.04,50251.0
2022-06-09,51062.86,50971.0
2022-06-10,51056.46,51645.0
2022-06-13,50958.645,50682.0
2022-06-14,50890.277,50251.0
2022-06-15,50890.203,50433.0
2022-06-10,51047.258,51645.0
2022-06-13,50973.85,50682.0
2022-06-14,50910.145,50251.0
2022-06-15,50912.402,50433.0
2022-06-16,50908.035,50945.0
2022-06-13,51298.34,50682.0
2022-06-14,51190.55,50251.0
2022-06-15,51162.95,50433.0
2022-06-16,51125.137,50945.0
2022-06-17,51067.004,50824.0
2022-06-15,50523.402,50433.0
2022-06-16,50556.09,50945.0
2022-06-17,50526.82,50824.0
2022-06-20,50515.18,50748.0
2022-06-21,50536.51,50775.0
2022-06-16,50617.207,50945.0
2022-06-17,50579.934,50824.0
2022-06-20,50561.816,50748.0
2022-06-21,50577.566,50775.0
2022-06-22,50531.062,50898.0
2022-06-17,50907.895,50824.0
2022-06-20,50893.062,50748.0
2022-06-21,50906.547,50775.0
2022-06-22,50864.117,50898.0
2022-06-23,50818.855,50608.0
2022-06-20,50931.68,50748.0
2022-06-21,50950.49,50775.0
2022-06-22,50921.504,50898.0
2022-06-23,50886.46,50608.0
2022-06-24,50893.05,50614.0
2022-06-22,50955.848,50898.0
2022-06-23,50924.594,50608.0
2022-06-24,50947.008,50614.0
2022-06-27,50973.44,50681.0
2022-06-28,50960.14,50824.0
2022-06-23,51030.26,50608.0
2022-06-24,51034.996,50614.0
2022-06-27,51073.086,50681.0
2022-06-28,51057.83,50824.0
2022-06-29,51031.824,50836.0
2022-06-24,50814.04,50614.0
2022-06-27,50844.863,50681.0
2022-06-28,50845.273,50824.0
2022-06-29,50826.76,50836.0
2022-06-30,50810.938,50719.0
2022-06-27,50799.777,50681.0
2022-06-28,50803.766,50824.0
2022-06-29,50788.816,50836.0
2022-06-30,50775.19,50719.0
2022-07-01,50756.39,52227.0
2022-06-29,50965.473,50836.0
2022-06-30,50951.01,50719.0
2022-07-01,50958.05,52227.0
2022-07-04,50980.32,51808.0
2022-07-05,50914.184,52238.0
2022-06-30,51002.79,50719.0
2022-07-01,50992.23,52227.0
2022-07-04,51028.42,51808.0
2022-07-05,50970.875,52238.0
2022-07-06,50961.867,50581.0
2022-07-01,50924.2,52227.0
2022-07-04,50941.645,51808.0
2022-07-05,50886.27,52238.0
2022-07-06,50881.05,50581.0
2022-07-07,50904.41,50691.0
2022-07-04,51330.812,51808.0
2022-07-05,51261.977,52238.0
2022-07-06,51235.594,50581.0
2022-07-07,51220.438,50691.0
2022-07-08,51180.754,50832.0
2022-07-06,51891.895,50581.0
2022-07-07,51788.094,50691.0
2022-07-08,51667.074,50832.0
2022-07-11,51353.605,50709.0
2022-07-12,51272.46,50532.0
2022-07-07,50754.254,50691.0
2022-07-08,50711.95,50832.0
2022-07-11,50623.31,50709.0
2022-07-12,50587.08,50532.0
2022-07-13,50584.094,50849.0
2022-07-08,50742.03,50832.0
2022-07-11,50662.453,50709.0
2022-07-12,50637.6,50532.0
2022-07-13,50634.16,50849.0
2022-07-14,50599.504,50323.0
2022-07-11,50731.145,50709.0
2022-07-12,50714.63,50532.0
2022-07-13,50710.703,50849.0
2022-07-14,50678.28,50323.0
2022-07-15,50668.77,50212.0
2022-07-13,50607.22,50849.0
2022-07-14,50572.793,50323.0
2022-07-15,50570.844,50212.0
2022-07-18,50559.12,50457.0
2022-07-19,50543.53,50395.0
2022-07-14,50731.26,50323.0
2022-07-15,50712.05,50212.0
2022-07-18,50703.46,50457.0
2022-07-19,50686.676,50395.0
2022-07-20,50668.066,50309.0
2022-07-15,50466.855,50212.0
2022-07-18,50475.95,50457.0
2022-07-19,50472.33,50395.0
2022-07-20,50462.6,50309.0
2022-07-21,50445.605,50427.0
2022-07-18,50379.984,50457.0
2022-07-19,50383.25,50395.0
2022-07-20,50379.863,50309.0
2022-07-21,50367.47,50427.0
2022-07-22,50365.94,50720.0
2022-07-20,50493.914,50309.0
2022-07-21,50482.15,50427.0
2022-07-22,50500.18,50720.0
2022-07-25,50540.734,50567.0
2022-07-26,50543.395,50612.0
2022-07-21,50446.375,50427.0
2022-07-22,50447.66,50720.0
2022-07-25,50497.28,50567.0
2022-07-26,50503.043,50612.0
2022-07-27,50512.69,50722.0
2022-07-22,50511.93,50720.0
2022-07-25,50550.55,50567.0
2022-07-26,50561.867,50612.0
2022-07-27,50575.477,50722.0
2022-07-28,50607.844,51274.0
2022-07-25,50712.863,50567.0
2022-07-26,50731.312,50612.0
2022-07-27,50749.6,50722.0
2022-07-28,50798.28,51274.0
2022-07-29,50821.49,51365.0
2022-07-27,50644.754,50722.0
2022-07-28,50671.3,51274.0
2022-07-29,50700.04,51365.0
2022-08-01,50737.406,51260.0
2022-08-02,50738.76,51274.0
2022-07-28,50729.03,51274.0
2022-07-29,50746.07,51365.0
2022-08-01,50801.668,51260.0
2022-08-02,50807.176,51274.0
2022-08-03,50779.492,51216.0
2022-07-29,51098.99,51365.0
2022-08-01,51136.844,51260.0
2022-08-02,51133.605,51274.0
2022-08-03,51093.74,51216.0
2022-08-04,51129.348,51802.0
2022-08-01,51192.836,51260.0
2022-08-02,51188.18,51274.0
2022-08-03,51140.355,51216.0
2022-08-04,51187.164,51802.0
2022-08-05,51116.51,51641.0
2022-08-03,51417.227,51216.0
2022-08-04,51463.688,51802.0
2022-08-05,51542.496,51641.0
2022-08-08,51537.723,52183.0
2022-08-09,51501.08,52383.0
2022-08-04,51283.008,51802.0
2022-08-05,51394.38,51641.0
2022-08-08,51460.23,52183.0
2022-08-09,51430.195,52383.0
2022-08-10,51407.46,52184.0
2022-08-05,51526.695,51641.0
2022-08-08,51658.48,52183.0
2022-08-09,51604.742,52383.0
2022-08-10,51554.72,52184.0
2022-08-11,51485.453,52246.0
2022-08-08,51722.133,52183.0
2022-08-09,51696.61,52383.0
2022-08-10,51649.953,52184.0
2022-08-11,51571.195,52246.0
2022-08-12,51533.15,52456.0
2022-08-10,52063.887,52184.0
